全国，都道府県，市区町村,自治体コード,人口総数,うち外国人数,外国人比率（%）,2010年外国人比率（％）,自治体コード_文字列
伯耆町,31390,10696.0,47.0,0.4394166043380703,0.6023578005335168,31390
日南町,31401,4196.0,28.0,0.667302192564347,0.6227106227106227,31401
日野町,31402,2907.0,23.0,0.7911936704506364,0.507343124165554,31402
江府町,31403,2672.0,10.0,0.374251497005988,0.3847292098253921,31403
島根県,32000,671126.0,8230.0,1.2262972973778397,0.6661583474700898,32000
松江市,32201,203616.0,1336.0,0.6561370422756561,0.5369148246146876,32201
浜田市,32202,54592.0,651.0,1.1924824150058615,1.0289566217814723,32202
出雲市,32203,172775.0,4158.0,2.406598176819563,0.7649726000723247,32203
益田市,32204,45003.0,347.0,0.7710597071306358,0.5558332500249925,32204
大田市,32205,32846.0,338.0,1.0290446325275528,0.681650700073692,32205
安来市,32206,37062.0,262.0,0.7069235335383952,0.3226885935557892,32206
江津市,32207,22959.0,282.0,1.2282764928786096,0.9612016966961124,32207
雲南市,32209,36007.0,212.0,0.5887744049768101,0.5367750554667557,32209
奥出雲町,32343,11849.0,89.0,0.7511182378259769,0.6779192030990592,32343
飯南町,32386,4577.0,42.0,0.917631636443085,0.4336826888326707,32386
川本町,32441,3248.0,19.0,0.5849753694581281,0.5641025641025641,32441
美郷町,32448,4355.0,18.0,0.4133180252583237,0.4672023920762474,32448
邑南町,32449,10163.0,84.0,0.8265276001180754,0.5769713186721297,32449
津和野町,32501,6875.0,52.0,0.7563636363636363,0.5221312448083542,32501
吉賀町,32505,6077.0,221.0,3.636662827052822,0.7929515418502203,32505
海士町,32525,2267.0,12.0,0.529333921482135,0.3791069924178601,32525
西ノ島町,32526,2788.0,31.0,1.1119081779053086,0.1913265306122449,32526
知夫村,32527,634.0,3.0,0.473186119873817,0.30441400304414,32527
隠岐の島町,32528,13433.0,73.0,0.5434378024268592,0.3479157270794407,32528
岡山県,33000,1888432.0,25116.0,1.3299922898997687,0.949788102048244,33000
岡山市,33100,724691.0,11844.0,1.634351744398647,1.2469277774019707,33100
岡山市北区,33101,314523.0,6307.0,2.005258756911259,1.8563853511075872,33101
岡山市中区,33102,149232.0,2072.0,1.3884421571780852,0.8478806499012213,33102
岡山市東区,33103,93108.0,1420.0,1.5251106242213344,0.5941329372447085,33103
岡山市南区,33104,167828.0,2045.0,1.21850942631742,0.8627783011555386,33104
倉敷市,33202,474592.0,4361.0,0.9188945452093586,0.9293121323707236,33202
津山市,33203,99937.0,832.0,0.8325244904289703,0.6545679289807844,33203
玉野市,33204,56531.0,615.0,1.0878986750632396,0.7400755558308045,33204
笠岡市,33205,46088.0,490.0,1.06318347509113,0.396496081143384,33205
井原市,33207,38384.0,512.0,1.3338891204668613,0.9766203018644568,33207
総社市,33208,69030.0,1593.0,2.307692307692308,1.0709808008942463,33208
高梁市,33209,29072.0,900.0,3.095762245459549,1.7532820410147871,33209
新見市,33210,28079.0,271.0,0.9651340859717226,0.6643046944198405,33210
備前市,33211,32320.0,548.0,1.6955445544554455,0.7611194799016887,33211
瀬戸内市,33212,36048.0,420.0,1.1651131824234355,0.6393321356863574,33212
赤磐市,33213,42661.0,483.0,1.1321816178711237,0.4947305444337061,33213
真庭市,33214,42725.0,291.0,0.6811000585137508,0.3431092231026877,33214
美作市,33215,25939.0,380.0,1.4649755194880296,0.5377401796839136,33215
浅口市,33216,32772.0,225.0,0.6865616990113512,0.2907459710915434,33216
和気町,33346,13623.0,248.0,1.8204507083608603,0.6639760447858352,33346
早島町,33423,12368.0,67.0,0.5417205692108668,0.1719338464057639,33423
里庄町,33445,10950.0,155.0,1.4155251141552512,0.5679736167094174,33445
矢掛町,33461,13414.0,368.0,2.7434024153869094,1.2059369202226344,33461
新庄村,33586,813.0,11.0,1.3530135301353017,0.4179728317659352,33586
鏡野町,33606,12062.0,84.0,0.6964019233957884,0.4050073637702504,33606
勝央町,33622,10888.0,46.0,0.4224834680382072,0.3841000446627959,33622
奈義町,33623,5578.0,26.0,0.4661168877733955,0.1643385373870172,33623
西粟倉村,33643,1398.0,6.0,0.4291845493562232,0.7236842105263158,33643
久米南町,33663,4530.0,37.0,0.8167770419426049,0.2265861027190332,33663
美咲町,33666,13053.0,75.0,0.5745805561939784,0.5370157268891446,33666
吉備中央町,33681,10886.0,228.0,2.0944332169759323,0.5601166270237091,33681
広島県,34000,2799702.0,47733.0,1.704931453418971,1.114462990474526,34000
広島市,34100,1200754.0,17500.0,1.4574175892814016,1.1369493194575424,34100
広島市中区,34101,142699.0,3925.0,2.75054485315244,2.405695804785334,34101
広島市東区,34102,119353.0,1740.0,1.457860296766734,1.176801848431897,34102
広島市南区,34103,145805.0,1934.0,1.3264291348033332,1.0999348722772992,34103
広島市西区,34104,190232.0,3482.0,1.8303965684006895,1.5765970532395646,34104
広島市安佐南区,34105,247020.0,1999.0,0.809246214881386,0.6195102959359611,34105
広島市安佐北区,34106,138979.0,1865.0,1.3419293562336756,0.850079862062513,34106
広島市安芸区,34107,77103.0,1465.0,1.9000557695550109,1.1625988399395857,34107
広島市佐伯区,34108,139563.0,1090.0,0.7810092932940679,0.5041395623891188,34108
呉市,34202,214592.0,3022.0,1.4082538025648672,0.9355219128818658,34202
竹原市,34203,23993.0,228.0,0.9502771641728835,0.3491132523390587,34203
三原市,34204,90573.0,2130.0,2.3516942135073364,0.9571282173735686,34204
尾道市,34205,131170.0,2718.0,2.072120149424411,1.1012245010399304,34205
福山市,34207,460930.0,8231.0,1.7857375306445666,1.0876609653695513,34207
府中市,34208,37655.0,562.0,1.4924976762714115,0.76122453774405,34208
三次市,34209,50681.0,628.0,1.2391231427951304,0.6960515855489797,34209
庄原市,34210,33633.0,400.0,1.1893081200011892,0.6336348275519332,34210
大竹市,34211,26319.0,320.0,1.2158516660967362,0.8392287418504648,34211
東広島市,34212,196608.0,6626.0,3.3701578776041665,2.103768375101901,34212
廿日市市,34213,114173.0,1244.0,1.0895745929422893,0.56647784071976,34213
安芸高田市,34214,26448.0,696.0,2.631578947368421,1.4895036046622416,34214
江田島市,34215,21930.0,584.0,2.6630186958504334,0.8138803595871406,34215
府中町,34302,51155.0,615.0,1.202228521161177,1.0725189326355022,34302
海田町,34304,29636.0,831.0,2.804022135240923,2.7146619841966637,34304
熊野町,34307,22834.0,200.0,0.8758868354208635,0.5095177923613092,34307
坂町,34309,12582.0,182.0,1.4465108885709743,0.5127431759915548,34309
安芸太田町,34368,5740.0,42.0,0.7317073170731708,0.2894555478980014,34368
北広島町,34369,17763.0,485.0,2.730394640544953,1.0616455506034357,34369
大崎上島町,34431,7158.0,146.0,2.039675887119307,1.0890151515151516,34431
世羅町,34462,15125.0,255.0,1.6859504132231404,1.0484927916120577,34462
神石高原町,34545,8250.0,88.0,1.0666666666666669,0.4444444444444444,34545
山口県,35000,1342059.0,14378.0,1.0713388904660677,0.8469426143324297,35000
下関市,35201,255051.0,3872.0,1.5181277469996195,1.3290763026478305,35201
宇部市,35202,162570.0,1682.0,1.0346312357753584,0.9938309969385172,35202
山口市,35203,193966.0,1547.0,0.7975624594001011,0.4973859267245763,35203
萩市,35204,44626.0,380.0,0.8515215345314391,0.5432861369006642,35204
防府市,35206,113979.0,1175.0,1.0308916554803955,0.6114345987942817,35206
下松市,35207,55887.0,561.0,1.0038112620108433,0.603504689885843,35207
岩国市,35208,129125.0,1769.0,1.3699903194578895,1.0204578157475823,35208
光市,35210,49798.0,436.0,0.8755371701674767,0.5754282695645612,35210
長門市,35211,32519.0,457.0,1.405332267289892,1.069128269316019,35211
柳井市,35212,30799.0,164.0,0.5324848209357447,0.334005182839044,35212
美祢市,35213,23247.0,195.0,0.8388179119886436,0.7195249738037024,35213
周南市,35215,137540.0,1162.0,0.8448451359604479,0.7525738024042224,35215
山陽小野田市,35216,60326.0,627.0,1.039352849517621,0.8938807126258713,35216
周防大島町,35305,14798.0,99.0,0.6690093255845384,0.3510794382728988,35305
和木町,35321,6034.0,77.0,1.2761020881670533,1.4111006585136407,35321
上関町,35341,2342.0,4.0,0.1707941929974381,0.1500600240096038,35341
田布施町,35343,14483.0,59.0,0.4073741628115722,0.2314525209558363,35343
平生町,35344,11914.0,86.0,0.7218398522746349,0.622637313764732,35344
阿武町,35502,3055.0,26.0,0.851063829787234,0.6946299759551162,35502
徳島県,36000,719559.0,5033.0,0.6994561946970297,0.5189111014639252,36000
徳島市,36201,252391.0,1506.0,0.5966932259866635,0.4331917081210215,36201
鳴門市,36202,54622.0,309.0,0.5657061257368825,0.5543543641181539,36202
小松島市,36203,36149.0,196.0,0.5422003374920468,0.4062638499039739,36203
阿南市,36204,69470.0,292.0,0.4203253202821362,0.3812629004903829,36204
吉野川市,36205,38772.0,306.0,0.7892293407613741,0.7110404361653794,36205
阿波市,36206,34713.0,390.0,1.1234984011753522,0.7567457385277855,36206
美馬市,36207,28055.0,403.0,1.4364640883977902,0.8711981283093214,36207
三好市,36208,23605.0,187.0,0.7922050413048084,0.5475610163266669,36208
勝浦町,36301,4837.0,31.0,0.6408931155675005,0.1734605377276669,36301
上勝町,36302,1380.0,5.0,0.3623188405797101,0.3925967470555244,36302
佐那河内村,36321,2058.0,5.0,0.2429543245869776,0.5795981452859351,36321
石井町,36341,24833.0,237.0,0.9543752265131076,0.3506203282730986,36341
神山町,36342,4647.0,54.0,1.1620400258231116,1.1924478304074198,36342
那賀町,36368,7367.0,12.0,0.1628885570788652,0.128783000643915,36368
牟岐町,36383,3743.0,21.0,0.56104728827144,0.7874015748031495,36383
美波町,36387,6222.0,54.0,0.8678881388621021,0.489375402446877,36387
海陽町,36388,8358.0,213.0,2.548456568557071,1.6752824047482289,36388
松茂町,36401,14583.0,114.0,0.7817321538778029,0.4114134041141341,36401
北島町,36402,22745.0,112.0,0.492415915585843,0.5448333179425616,36402
藍住町,36403,35246.0,193.0,0.5475798672189752,0.3989441478193052,36403
板野町,36404,13042.0,162.0,1.242140775954608,0.6530440278070361,36404
上板町,36405,11384.0,112.0,0.9838369641602248,0.7464445666692857,36405
つるぎ町,36468,7715.0,30.0,0.3888528839922229,0.3336510962821735,36468
東みよし町,36489,13622.0,89.0,0.6533548671267068,0.5517149694230258,36489
香川県,37000,950244.0,10854.0,1.1422329422758786,0.6886634626778143,37000
高松市,37201,417496.0,3577.0,0.8567746756855156,0.6198903747714154,37201
丸亀市,37202,109513.0,1830.0,1.671034489056094,0.9857612267250824,37202
坂出市,37203,50624.0,814.0,1.6079329962073323,0.5016091044749286,37203
善通寺市,37204,31631.0,260.0,0.8219784388732573,0.6387319986988793,37204
観音寺市,37205,57438.0,739.0,1.2866046867927157,0.6141330355718616,37205
さぬき市,37206,47003.0,383.0,0.8148416058549454,0.4773584905660377,37206
東かがわ市,37207,28279.0,235.0,0.8310053396513313,0.4966542750929368,37207
三豊市,37208,61857.0,719.0,1.1623583426289668,0.6947687996263429,37208
土庄町,37322,12846.0,78.0,0.6071929005137786,0.4760960126958937,37322
小豆島町,37324,13870.0,134.0,0.9661139149242972,0.9843982169390788,37324
三木町,37341,26878.0,201.0,0.7478234987722301,0.5480607082630692,37341
直島町,37364,3103.0,29.0,0.9345794392523364,0.3909774436090226,37364
宇多津町,37386,18699.0,404.0,2.16054334456388,1.616578062276229,37386
綾川町,37387,22693.0,284.0,1.2514872427620851,0.4507614213197969,37387
琴平町,37403,8468.0,168.0,1.9839395370807749,0.391291261161834,37403
多度津町,37404,22445.0,816.0,3.6355535754065498,1.936335007234658,37404
まんのう町,37406,17401.0,183.0,1.05166369748865,0.4715251218106565,37406
愛媛県,38000,1334841.0,11159.0,0.8359797159362051,0.5468416541331322,38000
松山市,38201,511192.0,2672.0,0.5226998857572106,0.4390688106474669,38201
今治市,38202,151672.0,3043.0,2.0063030750567012,1.048447145293397,38202
宇和島市,38203,70809.0,365.0,0.5154711971642023,0.3336895855599097,38203
八幡浜市,38204,31987.0,210.0,0.6565167099134023,0.2997133176961167,38204
新居浜市,38205,115938.0,1206.0,1.04021114733737,0.5306608617078079,38205
西条市,38206,104791.0,1299.0,1.239610271874493,0.7074609023025934,38206
大洲市,38207,40575.0,169.0,0.4165126309303759,0.2777954492440146,38207
伊予市,38210,35133.0,211.0,0.6005749580166795,0.4839940026830102,38210
四国中央市,38213,82754.0,719.0,0.8688401769098775,0.6065175690509719,38213
西予市,38214,35388.0,274.0,0.7742737651181191,0.6059885931558935,38214
東温市,38215,33903.0,168.0,0.4955313689054065,0.3063569057952515,38215
上島町,38356,6509.0,306.0,4.701182977415886,4.406380753138076,38356
久万高原町,38386,7404.0,34.0,0.4592112371690978,0.4043965159684778,38386
松前町,38401,29630.0,141.0,0.4758690516368545,0.3557429427846767,38401
砥部町,38402,20480.0,73.0,0.3564453125,0.2502160957190301,38402
内子町,38422,15322.0,53.0,0.3459078449288604,0.1828761429758936,38422
伊方町,38442,8397.0,67.0,0.7979040133380969,0.5881271825032163,38442
松野町,38484,3674.0,18.0,0.4899292324442025,0.3883938770847612,38484
鬼北町,38488,9682.0,86.0,0.8882462301177443,0.5587552651938451,38488
愛南町,38506,19601.0,45.0,0.2295801234630886,0.1371514068409459,38506
高知県,39000,691527.0,4220.0,0.6102437070425305,0.4149355881829693,39000
高知市,39201,326545.0,1493.0,0.4572111041357239,0.3535307941629561,39201
室戸市,39202,11742.0,91.0,0.7749957417816385,0.5391190006574622,39202
安芸市,39203,16243.0,67.0,0.4124853783168134,0.1739397349976978,39203
南国市,39204,46664.0,275.0,0.5893193896794102,0.4345892626131953,39204
土佐市,39205,25732.0,348.0,1.3524016788434634,0.6065676636686885,39205
須崎市,39206,20590.0,390.0,1.894123360854784,1.7653251275406914,39206
宿毛市,39208,19033.0,68.0,0.3572742079546051,0.3051747014595312,39208
土佐清水市,39209,12388.0,79.0,0.6377139166935745,0.3368893879842785,39209
四万十市,39210,32694.0,93.0,0.2844558634611855,0.3005593743912281,39210
香南市,39211,32207.0,289.0,0.8973204582854659,0.3724504877327815,39211
香美市,39212,26513.0,287.0,1.082487836155848,0.6535493290690398,39212
東洋町,39301,2194.0,41.0,1.86873290793072,1.4591109602986088,39301
奈半利町,39302,3034.0,11.0,0.3625576796308504,0.2258610954263128,39302
田野町,39303,2498.0,7.0,0.2802241793434747,0.1705320600272851,39303
安田町,39304,2370.0,5.0,0.210970464135021,0.0673400673400673,39304
北川村,39305,1146.0,3.0,0.2617801047120419,0.1463057790782736,39305
馬路村,39306,745.0,2.0,0.2684563758389262,0.1974333662388943,39306
芸西村,39307,3694.0,74.0,2.0032485110990796,0.1976284584980237,39307
本山町,39341,3261.0,22.0,0.6746396810794235,0.3412137460394833,39341
大豊町,39344,3252.0,33.0,1.014760147601476,1.0595465140919686,39344
土佐町,39363,3753.0,33.0,0.8792965627498002,0.4818724185406149,39363
大川村,39364,366.0,1.0,0.273224043715847,0.24330900243309,39364
いの町,39386,21374.0,38.0,0.1777860952559184,0.0997526135184741,39386
仁淀川町,39387,4827.0,38.0,0.7872384503832609,0.4307692307692307,39387
中土佐町,39401,6002.0,42.0,0.6997667444185272,0.3032700421940928,39401
佐川町,39402,12323.0,56.0,0.4544347967215775,0.3082216328578596,39402
越知町,39403,5187.0,16.0,0.3084634663582032,0.2196422968308754,39403
檮原町,39405,3307.0,5.0,0.1511944360447535,0.1255020080321285,39405
日高村,39410,4812.0,18.0,0.3740648379052369,0.1285111070313934,39410
津野町,39411,5291.0,28.0,0.5292005292005292,0.2653347900733572,39411
四万十町,39412,15607.0,84.0,0.538220029473954,0.2722468371323333,39412
大月町,39424,4434.0,19.0,0.4285069914298602,0.1383365035448729,39424
三原村,39427,1437.0,13.0,0.904662491301322,0.6543723973825104,39427
黒潮町,39428,10262.0,151.0,1.4714480608068603,0.6792819019893256,39428
福岡県,40000,5135214.0,66699.0,1.2988553154746811,0.7948985482558248,40000
北九州市,40100,939029.0,10815.0,1.151721618821144,0.998929206855533,40100
北九州市門司区,40101,93842.0,698.0,0.7438034142494832,0.7121729891163886,40101
北九州市若松区,40103,80533.0,1088.0,1.3509989693665951,1.0590956591167942,40103
北九州市戸畑区,40105,57494.0,664.0,1.154903120325599,0.9450660084763652,40105
北九州市小倉北区,40106,183407.0,3599.0,1.9623024203002064,1.7769985049687802,40106
北九州市小倉南区,40107,209028.0,1431.0,0.6845972788334577,0.4711512945021485,40107
北九州市八幡東区,40108,64792.0,701.0,1.0819236942832449,1.1852202615562455,40108
北九州市八幡西区,40109,249933.0,2634.0,1.0538824404940523,0.9467243880714284,40109
福岡市,40130,1612392.0,31904.0,1.9786751608789923,1.1836094177734753,40130
福岡市東区,40131,322503.0,9573.0,2.96834448051646,2.017802935670553,40131
福岡市博多区,40132,252034.0,6932.0,2.750422562035281,1.3965284410921903,40132
福岡市中央区,40133,205501.0,3842.0,1.8695772769962191,1.210005100067814,40133
福岡市南区,40134,265583.0,5429.0,2.044182044784493,1.0562696279988344,40134
福岡市西区,40135,212579.0,2600.0,1.223074715752732,0.7176117549668873,40135
福岡市城南区,40136,132864.0,1155.0,0.8693099710982659,0.6536658920091093,40136
福岡市早良区,40137,221328.0,2373.0,1.0721643895033617,0.6920251662703909,40137
大牟田市,40202,111281.0,662.0,0.594890412559197,0.3445542632523981,40202
久留米市,40203,303316.0,2895.0,0.954450144403856,0.6316095793017242,40203
直方市,40204,56212.0,566.0,1.00690244075998,0.4611170821343133,40204
飯塚市,40205,126364.0,1211.0,0.9583425659206736,0.7551790222979345,40205
田川市,40206,46203.0,401.0,0.8679090102374304,0.5434245627902381,40206
柳川市,40207,64475.0,534.0,0.8282279953470337,0.2605954465849387,40207
八女市,40210,60608.0,436.0,0.7193769799366421,0.3460909104073447,40210
筑後市,40211,48827.0,495.0,1.0137833575685584,0.387532981530343,40211
大川市,40212,32988.0,218.0,0.6608463683763793,0.2269814142277291,40212
行橋市,40213,71426.0,557.0,0.7798280738106572,0.4384969063972299,40213
豊前市,40214,24391.0,326.0,1.3365585666844326,0.5401206022714661,40214
中間市,40215,40362.0,337.0,0.8349437589812201,0.4252431576566388,40215
小郡市,40216,59360.0,869.0,1.4639487870619945,0.2683806560795911,40216
筑紫野市,40217,103311.0,533.0,0.5159179564615578,0.5580401709060416,40217
春日市,40218,111023.0,766.0,0.6899471280725615,0.3109196478741337,40218
大野城市,40219,102085.0,783.0,0.7670078855855414,0.5395059261518399,40219
宗像市,40220,97095.0,726.0,0.7477213038776456,0.4942356624537963,40220
太宰府市,40221,73164.0,445.0,0.6082226231479962,0.6327856757753753,40221
古賀市,40223,58786.0,781.0,1.3285476133773348,0.6215469613259669,40223
福津市,40224,67033.0,394.0,0.5877702027359659,0.2579783875448756,40224
うきは市,40225,27981.0,241.0,0.8612987384296488,0.4646017699115044,40225
宮若市,40226,26298.0,362.0,1.3765305346414176,0.5485189987035005,40226
嘉麻市,40227,35473.0,258.0,0.7273137315704902,0.5611777689074644,40227
朝倉市,40228,50273.0,658.0,1.3088536590217412,0.3602164847839588,40228
みやま市,40229,35861.0,260.0,0.7250216112211036,0.1669449081803005,40229
糸島市,40230,98877.0,1160.0,1.1731747524702407,0.4480113780667445,40230
那珂川市,40231,50112.0,285.0,0.5687260536398467,,40231
宇美町,40341,37671.0,486.0,1.2901170661782273,0.7281301824212272,40341
篠栗町,40342,31209.0,178.0,0.5703482969656188,0.2618302573599846,40342
志免町,40343,46377.0,602.0,1.2980572266425168,0.8883481773941786,40343
須恵町,40344,28628.0,255.0,0.8907363420427553,0.556750115189679,40344
新宮町,40345,32927.0,430.0,1.3059191544932731,0.5997001499250375,40345
久山町,40348,9068.0,247.0,2.7238641376268196,0.2269198614594529,40348
粕屋町,40349,48190.0,614.0,1.27412326208757,0.5833750029764031,40349
芦屋町,40381,13545.0,85.0,0.6275378368401624,0.4814887110417073,40381
水巻町,40382,28114.0,418.0,1.4868037276801591,1.032610505979148,40382
岡垣町,40383,31007.0,166.0,0.535362982552327,0.4265388088047573,40383
遠賀町,40384,18723.0,197.0,1.0521818084708647,0.5427974947807933,40384
小竹町,40401,7151.0,196.0,2.7408754020416723,1.116019530341781,40401
鞍手町,40402,15080.0,189.0,1.253315649867374,0.988998127340824,40402
桂川町,40421,12878.0,102.0,0.7920484547289951,0.3606722931544399,40421
筑前町,40447,29591.0,225.0,0.760366327599608,0.2263762647916309,40447
東峰村,40448,1899.0,11.0,0.5792522380200106,0.1233552631578947,40448
大刀洗町,40503,15521.0,316.0,2.035951291798209,0.9159905783826224,40503
大木町,40522,13820.0,120.0,0.8683068017366137,0.3414634146341463,40522
広川町,40544,19969.0,270.0,1.3520957484100355,0.4641287710462648,40544
香春町,40601,10191.0,49.0,0.4808164066333039,0.376551133932392,40601
添田町,40602,8801.0,9.0,0.1022611066924213,0.1833348611238427,40602
糸田町,40604,8407.0,38.0,0.4520042821458309,0.249558074243527,40604
川崎町,40605,15176.0,99.0,0.6523458091723775,0.3449408672798948,40605
大任町,40608,5008.0,9.0,0.1797124600638977,0.1817190623296383,40608
赤村,40609,2774.0,3.0,0.1081470800288392,0.09227929867733,40609
福智町,40610,21398.0,121.0,0.5654734087297878,0.2872865582261066,40610
苅田町,40621,37684.0,1050.0,2.786328415242543,1.602555200666574,40621
みやこ町,40625,18825.0,147.0,0.7808764940239044,0.333765992953829,40625
吉富町,40642,6536.0,58.0,0.8873929008567932,0.4122497055359246,40642
上毛町,40646,7251.0,34.0,0.468900841263274,0.292919001528273,40646
築上町,40647,17189.0,97.0,0.5643143871080342,0.5065493246009005,40647
佐賀県,41000,811442.0,5940.0,0.7320301389378415,0.4229290128832133,41000
佐賀市,41201,233301.0,1425.0,0.610798924993892,0.481672041969466,41201
唐津市,41202,117373.0,722.0,0.6151329522121783,0.3813245513133637,41202
鳥栖市,41203,74196.0,1064.0,1.434039570866354,0.7282045342675971,41203
多久市,41204,18295.0,165.0,0.9018857611369226,0.3036815548495608,41204
伊万里市,41205,52629.0,447.0,0.8493416177392693,0.5895628138066165,41205
武雄市,41206,47914.0,209.0,0.4361981884209208,0.3648987159510049,41206
鹿島市,41207,27892.0,157.0,0.5628854151728094,0.185546875,41207
小城市,41208,43952.0,274.0,0.6234073534765198,0.2171360202069439,41208
嬉野市,41209,25848.0,157.0,0.6073970906839987,0.4278222467568314,41209
神埼市,41210,31022.0,206.0,0.6640448713816002,0.2279704550290282,41210
吉野ヶ里町,41327,16323.0,192.0,1.1762543650064323,0.4023163669612923,41327
基山町,41341,17250.0,247.0,1.4318840579710146,0.4092616471379716,41341
上峰町,41345,9286.0,56.0,0.6030583674348482,0.3794449262792714,41345
みやき町,41346,25511.0,171.0,0.670299086668496,0.332378223495702,41346
玄海町,41387,5609.0,8.0,0.1426279194152255,0.0627057532528609,41387
有田町,41401,19010.0,144.0,0.7574960547080484,0.2819054899899661,41401
大町町,41423,6293.0,16.0,0.2542507548069283,0.312118333559506,41423
江北町,41424,9566.0,67.0,0.7003972402257996,0.420388859695218,41424
白石町,41425,22051.0,156.0,0.707450909255816,0.386613035498106,41425
太良町,41441,8121.0,57.0,0.7018840044329516,0.3657793131477342,41441
長崎県,42000,1312317.0,8316.0,0.6336883542619657,0.4554314298149888,42000
長崎市,42201,409118.0,2601.0,0.6357578986991529,0.5234740831879864,42201
佐世保市,42202,243223.0,1611.0,0.6623551226652085,0.513594356206985,42202
島原市,42203,43338.0,361.0,0.832987216761272,0.2655146981350753,42203
諫早市,42204,133852.0,866.0,0.6469832352150137,0.4937762873706945,42204
大村市,42205,95397.0,362.0,0.3794668595448494,0.318172277030834,42205
平戸市,42207,29365.0,154.0,0.5244338498212158,0.2578427159432745,42207
松浦市,42208,21271.0,233.0,1.0953880870668986,0.5885862000397694,42208
対馬市,42209,28502.0,150.0,0.5262788576240264,0.2848257621995524,42209
壱岐市,42210,24948.0,79.0,0.3166586499919833,0.1157368008986622,42210
五島市,42211,34391.0,128.0,0.3721903986508098,0.1575500960070897,42211
西海市,42212,26275.0,458.0,1.7431018078020932,1.132281241981011,42212
雲仙市,42213,41096.0,423.0,1.0292972552073194,0.4974071330299502,42213
南島原市,42214,42330.0,259.0,0.6118592015119301,0.4010881003911602,42214
長与町,42307,40780.0,162.0,0.3972535556645414,0.2562595509580346,42307
時津町,42308,29339.0,201.0,0.6850949248440642,0.7904350714048489,42308
東彼杵町,42321,7721.0,42.0,0.543970988213962,0.2021790407727732,42321
川棚町,42322,13377.0,98.0,0.7326007326007326,0.2388915432393693,42322
波佐見町,42323,14291.0,29.0,0.2029249177804212,0.1838838904577395,42323
小値賀町,42383,2288.0,6.0,0.2622377622377622,0.2457002457002457,42383
佐々町,42391,13912.0,48.0,0.3450258769407705,0.3161997205676888,42391
新上五島町,42411,17503.0,45.0,0.2570987830657602,0.1041949805200688,42411
熊本県,43000,1738301.0,14591.0,0.8393828226526937,0.419494383815352,43000
熊本市,43100,738865.0,5421.0,0.733692893830402,,43100
熊本市中央区,43101,187502.0,2168.0,1.1562543332871116,,43101
熊本市東区,43102,189524.0,1090.0,0.5751250501255778,,43102
熊本市西区,43103,91177.0,645.0,0.7074152472663062,,43103
熊本市南区,43104,130829.0,694.0,0.5304634293619916,,43104
熊本市北区,43105,139833.0,824.0,0.5892743486873628,,43105
八代市,43202,123067.0,2036.0,1.654383384660388,0.60862201926421,43202
人吉市,43203,31108.0,175.0,0.5625562556255626,0.2723877453595799,43203
荒尾市,43204,50832.0,305.0,0.6000157381177211,0.3271813597006561,43204
水俣市,43205,23557.0,66.0,0.2801714989175192,0.2483505078211876,43205
玉名市,43206,64292.0,841.0,1.3080943196665216,0.408392171524712,43206
山鹿市,43208,49025.0,354.0,0.7220805711371749,0.2834395479410012,43208
菊池市,43210,46416.0,591.0,1.2732678386763183,0.3327090887357055,43210
宇土市,43211,36122.0,194.0,0.5370688223243453,0.1510854295332255,43211
上天草市,43212,24563.0,95.0,0.3867605748483491,0.2809176643702762,43212
宇城市,43213,57032.0,459.0,0.8048113339879367,0.2327159895277804,43213
阿蘇市,43214,24930.0,394.0,1.5804251905334938,0.6820419069047954,43214
天草市,43215,75783.0,320.0,0.4222582901178364,0.209959018694212,43215
合志市,43216,61772.0,245.0,0.3966198277536747,0.2036289589469473,43216
美里町,43348,9392.0,63.0,0.6707836456558773,0.4039339655778012,43348
玉東町,43364,5045.0,26.0,0.5153617443012884,0.2880806625855239,43364
南関町,43367,8979.0,147.0,1.6371533578349484,0.6152972358954941,43367
長洲町,43368,15372.0,592.0,3.8511579495186057,1.0304929492587682,43368
和水町,43369,9342.0,39.0,0.4174694926140013,0.3289766159864852,43369
大津町,43403,35187.0,383.0,1.0884701736436753,0.3489786770826663,43403
菊陽町,43404,43337.0,389.0,0.8976163555391468,0.4929241532835108,43404
南小国町,43423,3750.0,71.0,1.893333333333333,0.7450891849175886,43423
小国町,43424,6590.0,41.0,0.622154779969651,0.3554652786593881,43424
産山村,43425,1382.0,27.0,1.9536903039073803,0.933997509339975,43425
高森町,43428,5789.0,62.0,1.0709967179132838,0.5955926146515783,43428
西原村,43432,6426.0,87.0,1.353874883286648,0.3828032979976443,43432
南阿蘇村,43433,9836.0,93.0,0.945506303375356,0.2088205813564985,43433
御船町,43441,16303.0,71.0,0.4355026682205729,0.1788908765652951,43441
嘉島町,43442,9547.0,104.0,1.089347438986069,0.3918856615952051,43442
益城町,43443,32510.0,133.0,0.4091048908028299,0.1744399559309584,43443
甲佐町,43444,10132.0,59.0,0.5823134622976708,0.2414810839817547,43444
山都町,43447,13503.0,103.0,0.7627934533066726,0.306224603969142,43447
氷川町,43468,11094.0,155.0,1.3971516134847666,0.1337003539127015,43468
芦北町,43482,15681.0,31.0,0.1976914737580511,0.1708428246013667,43482
津奈木町,43484,4254.0,7.0,0.1645510108133521,0.1777953378111418,43484
錦町,43501,10288.0,49.0,0.4762830482115086,0.1715575620767494,43501
