全国，都道府県，市区町村,自治体コード,人口総数,うち外国人数,外国人比率（%）,2010年外国人比率（％）
石井町,36341,24833.0,237.0,0.9543752265131076,0.3506203282730986
神山町,36342,4647.0,54.0,1.1620400258231116,1.1924478304074198
那賀町,36368,7367.0,12.0,0.1628885570788652,0.128783000643915
牟岐町,36383,3743.0,21.0,0.56104728827144,0.7874015748031495
美波町,36387,6222.0,54.0,0.8678881388621021,0.489375402446877
海陽町,36388,8358.0,213.0,2.548456568557071,1.6752824047482289
松茂町,36401,14583.0,114.0,0.7817321538778029,0.4114134041141341
北島町,36402,22745.0,112.0,0.492415915585843,0.5448333179425616
藍住町,36403,35246.0,193.0,0.5475798672189752,0.3989441478193052
板野町,36404,13042.0,162.0,1.242140775954608,0.6530440278070361
上板町,36405,11384.0,112.0,0.9838369641602248,0.7464445666692857
つるぎ町,36468,7715.0,30.0,0.3888528839922229,0.3336510962821735
東みよし町,36489,13622.0,89.0,0.6533548671267068,0.5517149694230258
香川県,37000,950244.0,10854.0,1.1422329422758786,0.6886634626778143
高松市,37201,417496.0,3577.0,0.8567746756855156,0.6198903747714154
丸亀市,37202,109513.0,1830.0,1.671034489056094,0.9857612267250824
坂出市,37203,50624.0,814.0,1.6079329962073323,0.5016091044749286
善通寺市,37204,31631.0,260.0,0.8219784388732573,0.6387319986988793
観音寺市,37205,57438.0,739.0,1.2866046867927157,0.6141330355718616
さぬき市,37206,47003.0,383.0,0.8148416058549454,0.4773584905660377
東かがわ市,37207,28279.0,235.0,0.8310053396513313,0.4966542750929368
三豊市,37208,61857.0,719.0,1.1623583426289668,0.6947687996263429
土庄町,37322,12846.0,78.0,0.6071929005137786,0.4760960126958937
小豆島町,37324,13870.0,134.0,0.9661139149242972,0.9843982169390788
三木町,37341,26878.0,201.0,0.7478234987722301,0.5480607082630692
直島町,37364,3103.0,29.0,0.9345794392523364,0.3909774436090226
宇多津町,37386,18699.0,404.0,2.16054334456388,1.616578062276229
綾川町,37387,22693.0,284.0,1.2514872427620851,0.4507614213197969
琴平町,37403,8468.0,168.0,1.9839395370807749,0.391291261161834
多度津町,37404,22445.0,816.0,3.6355535754065498,1.936335007234658
まんのう町,37406,17401.0,183.0,1.05166369748865,0.4715251218106565
愛媛県,38000,1334841.0,11159.0,0.8359797159362051,0.5468416541331322
松山市,38201,511192.0,2672.0,0.5226998857572106,0.4390688106474669
今治市,38202,151672.0,3043.0,2.0063030750567012,1.048447145293397
宇和島市,38203,70809.0,365.0,0.5154711971642023,0.3336895855599097
八幡浜市,38204,31987.0,210.0,0.6565167099134023,0.2997133176961167
新居浜市,38205,115938.0,1206.0,1.04021114733737,0.5306608617078079
西条市,38206,104791.0,1299.0,1.239610271874493,0.7074609023025934
大洲市,38207,40575.0,169.0,0.4165126309303759,0.2777954492440146
伊予市,38210,35133.0,211.0,0.6005749580166795,0.4839940026830102
四国中央市,38213,82754.0,719.0,0.8688401769098775,0.6065175690509719
西予市,38214,35388.0,274.0,0.7742737651181191,0.6059885931558935
東温市,38215,33903.0,168.0,0.4955313689054065,0.3063569057952515
上島町,38356,6509.0,306.0,4.701182977415886,4.406380753138076
久万高原町,38386,7404.0,34.0,0.4592112371690978,0.4043965159684778
松前町,38401,29630.0,141.0,0.4758690516368545,0.3557429427846767
砥部町,38402,20480.0,73.0,0.3564453125,0.2502160957190301
内子町,38422,15322.0,53.0,0.3459078449288604,0.1828761429758936
伊方町,38442,8397.0,67.0,0.7979040133380969,0.5881271825032163
松野町,38484,3674.0,18.0,0.4899292324442025,0.3883938770847612
鬼北町,38488,9682.0,86.0,0.8882462301177443,0.5587552651938451
愛南町,38506,19601.0,45.0,0.2295801234630886,0.1371514068409459
高知県,39000,691527.0,4220.0,0.6102437070425305,0.4149355881829693
高知市,39201,326545.0,1493.0,0.4572111041357239,0.3535307941629561
室戸市,39202,11742.0,91.0,0.7749957417816385,0.5391190006574622
安芸市,39203,16243.0,67.0,0.4124853783168134,0.1739397349976978
南国市,39204,46664.0,275.0,0.5893193896794102,0.4345892626131953
土佐市,39205,25732.0,348.0,1.3524016788434634,0.6065676636686885
須崎市,39206,20590.0,390.0,1.894123360854784,1.7653251275406914
宿毛市,39208,19033.0,68.0,0.3572742079546051,0.3051747014595312
土佐清水市,39209,12388.0,79.0,0.6377139166935745,0.3368893879842785
四万十市,39210,32694.0,93.0,0.2844558634611855,0.3005593743912281
香南市,39211,32207.0,289.0,0.8973204582854659,0.3724504877327815
香美市,39212,26513.0,287.0,1.082487836155848,0.6535493290690398
東洋町,39301,2194.0,41.0,1.86873290793072,1.4591109602986088
奈半利町,39302,3034.0,11.0,0.3625576796308504,0.2258610954263128
田野町,39303,2498.0,7.0,0.2802241793434747,0.1705320600272851
安田町,39304,2370.0,5.0,0.210970464135021,0.0673400673400673
北川村,39305,1146.0,3.0,0.2617801047120419,0.1463057790782736
馬路村,39306,745.0,2.0,0.2684563758389262,0.1974333662388943
芸西村,39307,3694.0,74.0,2.0032485110990796,0.1976284584980237
本山町,39341,3261.0,22.0,0.6746396810794235,0.3412137460394833
大豊町,39344,3252.0,33.0,1.014760147601476,1.0595465140919686
土佐町,39363,3753.0,33.0,0.8792965627498002,0.4818724185406149
大川村,39364,366.0,1.0,0.273224043715847,0.24330900243309
いの町,39386,21374.0,38.0,0.1777860952559184,0.0997526135184741
仁淀川町,39387,4827.0,38.0,0.7872384503832609,0.4307692307692307
中土佐町,39401,6002.0,42.0,0.6997667444185272,0.3032700421940928
佐川町,39402,12323.0,56.0,0.4544347967215775,0.3082216328578596
越知町,39403,5187.0,16.0,0.3084634663582032,0.2196422968308754
檮原町,39405,3307.0,5.0,0.1511944360447535,0.1255020080321285
日高村,39410,4812.0,18.0,0.3740648379052369,0.1285111070313934
津野町,39411,5291.0,28.0,0.5292005292005292,0.2653347900733572
四万十町,39412,15607.0,84.0,0.538220029473954,0.2722468371323333
大月町,39424,4434.0,19.0,0.4285069914298602,0.1383365035448729
三原村,39427,1437.0,13.0,0.904662491301322,0.6543723973825104
黒潮町,39428,10262.0,151.0,1.4714480608068603,0.6792819019893256
福岡県,40000,5135214.0,66699.0,1.2988553154746811,0.7948985482558248
北九州市,40100,939029.0,10815.0,1.151721618821144,0.998929206855533
北九州市門司区,40101,93842.0,698.0,0.7438034142494832,0.7121729891163886
北九州市若松区,40103,80533.0,1088.0,1.3509989693665951,1.0590956591167942
北九州市戸畑区,40105,57494.0,664.0,1.154903120325599,0.9450660084763652
北九州市小倉北区,40106,183407.0,3599.0,1.9623024203002064,1.7769985049687802
北九州市小倉南区,40107,209028.0,1431.0,0.6845972788334577,0.4711512945021485
北九州市八幡東区,40108,64792.0,701.0,1.0819236942832449,1.1852202615562455
北九州市八幡西区,40109,249933.0,2634.0,1.0538824404940523,0.9467243880714284
福岡市,40130,1612392.0,31904.0,1.9786751608789923,1.1836094177734753
福岡市東区,40131,322503.0,9573.0,2.96834448051646,2.017802935670553
福岡市博多区,40132,252034.0,6932.0,2.750422562035281,1.3965284410921903
福岡市中央区,40133,205501.0,3842.0,1.8695772769962191,1.210005100067814
福岡市南区,40134,265583.0,5429.0,2.044182044784493,1.0562696279988344
福岡市西区,40135,212579.0,2600.0,1.223074715752732,0.7176117549668873
福岡市城南区,40136,132864.0,1155.0,0.8693099710982659,0.6536658920091093
福岡市早良区,40137,221328.0,2373.0,1.0721643895033617,0.6920251662703909
大牟田市,40202,111281.0,662.0,0.594890412559197,0.3445542632523981
久留米市,40203,303316.0,2895.0,0.954450144403856,0.6316095793017242
直方市,40204,56212.0,566.0,1.00690244075998,0.4611170821343133
飯塚市,40205,126364.0,1211.0,0.9583425659206736,0.7551790222979345
田川市,40206,46203.0,401.0,0.8679090102374304,0.5434245627902381
柳川市,40207,64475.0,534.0,0.8282279953470337,0.2605954465849387
八女市,40210,60608.0,436.0,0.7193769799366421,0.3460909104073447
筑後市,40211,48827.0,495.0,1.0137833575685584,0.387532981530343
大川市,40212,32988.0,218.0,0.6608463683763793,0.2269814142277291
行橋市,40213,71426.0,557.0,0.7798280738106572,0.4384969063972299
豊前市,40214,24391.0,326.0,1.3365585666844326,0.5401206022714661
中間市,40215,40362.0,337.0,0.8349437589812201,0.4252431576566388
小郡市,40216,59360.0,869.0,1.4639487870619945,0.2683806560795911
筑紫野市,40217,103311.0,533.0,0.5159179564615578,0.5580401709060416
春日市,40218,111023.0,766.0,0.6899471280725615,0.3109196478741337
大野城市,40219,102085.0,783.0,0.7670078855855414,0.5395059261518399
宗像市,40220,97095.0,726.0,0.7477213038776456,0.4942356624537963
太宰府市,40221,73164.0,445.0,0.6082226231479962,0.6327856757753753
古賀市,40223,58786.0,781.0,1.3285476133773348,0.6215469613259669
福津市,40224,67033.0,394.0,0.5877702027359659,0.2579783875448756
うきは市,40225,27981.0,241.0,0.8612987384296488,0.4646017699115044
宮若市,40226,26298.0,362.0,1.3765305346414176,0.5485189987035005
嘉麻市,40227,35473.0,258.0,0.7273137315704902,0.5611777689074644
朝倉市,40228,50273.0,658.0,1.3088536590217412,0.3602164847839588
みやま市,40229,35861.0,260.0,0.7250216112211036,0.1669449081803005
糸島市,40230,98877.0,1160.0,1.1731747524702407,0.4480113780667445
那珂川市,40231,50112.0,285.0,0.5687260536398467,
宇美町,40341,37671.0,486.0,1.2901170661782273,0.7281301824212272
篠栗町,40342,31209.0,178.0,0.5703482969656188,0.2618302573599846
志免町,40343,46377.0,602.0,1.2980572266425168,0.8883481773941786
須恵町,40344,28628.0,255.0,0.8907363420427553,0.556750115189679
新宮町,40345,32927.0,430.0,1.3059191544932731,0.5997001499250375
久山町,40348,9068.0,247.0,2.7238641376268196,0.2269198614594529
粕屋町,40349,48190.0,614.0,1.27412326208757,0.5833750029764031
芦屋町,40381,13545.0,85.0,0.6275378368401624,0.4814887110417073
水巻町,40382,28114.0,418.0,1.4868037276801591,1.032610505979148
岡垣町,40383,31007.0,166.0,0.535362982552327,0.4265388088047573
遠賀町,40384,18723.0,197.0,1.0521818084708647,0.5427974947807933
小竹町,40401,7151.0,196.0,2.7408754020416723,1.116019530341781
鞍手町,40402,15080.0,189.0,1.253315649867374,0.988998127340824
桂川町,40421,12878.0,102.0,0.7920484547289951,0.3606722931544399
筑前町,40447,29591.0,225.0,0.760366327599608,0.2263762647916309
東峰村,40448,1899.0,11.0,0.5792522380200106,0.1233552631578947
大刀洗町,40503,15521.0,316.0,2.035951291798209,0.9159905783826224
大木町,40522,13820.0,120.0,0.8683068017366137,0.3414634146341463
広川町,40544,19969.0,270.0,1.3520957484100355,0.4641287710462648
香春町,40601,10191.0,49.0,0.4808164066333039,0.376551133932392
添田町,40602,8801.0,9.0,0.1022611066924213,0.1833348611238427
糸田町,40604,8407.0,38.0,0.4520042821458309,0.249558074243527
川崎町,40605,15176.0,99.0,0.6523458091723775,0.3449408672798948
大任町,40608,5008.0,9.0,0.1797124600638977,0.1817190623296383
赤村,40609,2774.0,3.0,0.1081470800288392,0.09227929867733
福智町,40610,21398.0,121.0,0.5654734087297878,0.2872865582261066
苅田町,40621,37684.0,1050.0,2.786328415242543,1.602555200666574
みやこ町,40625,18825.0,147.0,0.7808764940239044,0.333765992953829
吉富町,40642,6536.0,58.0,0.8873929008567932,0.4122497055359246
上毛町,40646,7251.0,34.0,0.468900841263274,0.292919001528273
築上町,40647,17189.0,97.0,0.5643143871080342,0.5065493246009005
佐賀県,41000,811442.0,5940.0,0.7320301389378415,0.4229290128832133
佐賀市,41201,233301.0,1425.0,0.610798924993892,0.481672041969466
唐津市,41202,117373.0,722.0,0.6151329522121783,0.3813245513133637
鳥栖市,41203,74196.0,1064.0,1.434039570866354,0.7282045342675971
多久市,41204,18295.0,165.0,0.9018857611369226,0.3036815548495608
伊万里市,41205,52629.0,447.0,0.8493416177392693,0.5895628138066165
武雄市,41206,47914.0,209.0,0.4361981884209208,0.3648987159510049
鹿島市,41207,27892.0,157.0,0.5628854151728094,0.185546875
小城市,41208,43952.0,274.0,0.6234073534765198,0.2171360202069439
嬉野市,41209,25848.0,157.0,0.6073970906839987,0.4278222467568314
神埼市,41210,31022.0,206.0,0.6640448713816002,0.2279704550290282
吉野ヶ里町,41327,16323.0,192.0,1.1762543650064323,0.4023163669612923
基山町,41341,17250.0,247.0,1.4318840579710146,0.4092616471379716
上峰町,41345,9286.0,56.0,0.6030583674348482,0.3794449262792714
みやき町,41346,25511.0,171.0,0.670299086668496,0.332378223495702
玄海町,41387,5609.0,8.0,0.1426279194152255,0.0627057532528609
有田町,41401,19010.0,144.0,0.7574960547080484,0.2819054899899661
大町町,41423,6293.0,16.0,0.2542507548069283,0.312118333559506
江北町,41424,9566.0,67.0,0.7003972402257996,0.420388859695218
白石町,41425,22051.0,156.0,0.707450909255816,0.386613035498106
太良町,41441,8121.0,57.0,0.7018840044329516,0.3657793131477342
長崎県,42000,1312317.0,8316.0,0.6336883542619657,0.4554314298149888
長崎市,42201,409118.0,2601.0,0.6357578986991529,0.5234740831879864
佐世保市,42202,243223.0,1611.0,0.6623551226652085,0.513594356206985
島原市,42203,43338.0,361.0,0.832987216761272,0.2655146981350753
諫早市,42204,133852.0,866.0,0.6469832352150137,0.4937762873706945
大村市,42205,95397.0,362.0,0.3794668595448494,0.318172277030834
平戸市,42207,29365.0,154.0,0.5244338498212158,0.2578427159432745
松浦市,42208,21271.0,233.0,1.0953880870668986,0.5885862000397694
対馬市,42209,28502.0,150.0,0.5262788576240264,0.2848257621995524
壱岐市,42210,24948.0,79.0,0.3166586499919833,0.1157368008986622
五島市,42211,34391.0,128.0,0.3721903986508098,0.1575500960070897
西海市,42212,26275.0,458.0,1.7431018078020932,1.132281241981011
雲仙市,42213,41096.0,423.0,1.0292972552073194,0.4974071330299502
南島原市,42214,42330.0,259.0,0.6118592015119301,0.4010881003911602
長与町,42307,40780.0,162.0,0.3972535556645414,0.2562595509580346
時津町,42308,29339.0,201.0,0.6850949248440642,0.7904350714048489
東彼杵町,42321,7721.0,42.0,0.543970988213962,0.2021790407727732
川棚町,42322,13377.0,98.0,0.7326007326007326,0.2388915432393693
波佐見町,42323,14291.0,29.0,0.2029249177804212,0.1838838904577395
小値賀町,42383,2288.0,6.0,0.2622377622377622,0.2457002457002457
佐々町,42391,13912.0,48.0,0.3450258769407705,0.3161997205676888
新上五島町,42411,17503.0,45.0,0.2570987830657602,0.1041949805200688
熊本県,43000,1738301.0,14591.0,0.8393828226526937,0.419494383815352
熊本市,43100,738865.0,5421.0,0.733692893830402,
熊本市中央区,43101,187502.0,2168.0,1.1562543332871116,
熊本市東区,43102,189524.0,1090.0,0.5751250501255778,
熊本市西区,43103,91177.0,645.0,0.7074152472663062,
熊本市南区,43104,130829.0,694.0,0.5304634293619916,
熊本市北区,43105,139833.0,824.0,0.5892743486873628,
八代市,43202,123067.0,2036.0,1.654383384660388,0.60862201926421
人吉市,43203,31108.0,175.0,0.5625562556255626,0.2723877453595799
荒尾市,43204,50832.0,305.0,0.6000157381177211,0.3271813597006561
水俣市,43205,23557.0,66.0,0.2801714989175192,0.2483505078211876
玉名市,43206,64292.0,841.0,1.3080943196665216,0.408392171524712
山鹿市,43208,49025.0,354.0,0.7220805711371749,0.2834395479410012
菊池市,43210,46416.0,591.0,1.2732678386763183,0.3327090887357055
宇土市,43211,36122.0,194.0,0.5370688223243453,0.1510854295332255
上天草市,43212,24563.0,95.0,0.3867605748483491,0.2809176643702762
宇城市,43213,57032.0,459.0,0.8048113339879367,0.2327159895277804
阿蘇市,43214,24930.0,394.0,1.5804251905334938,0.6820419069047954
天草市,43215,75783.0,320.0,0.4222582901178364,0.209959018694212
合志市,43216,61772.0,245.0,0.3966198277536747,0.2036289589469473
美里町,43348,9392.0,63.0,0.6707836456558773,0.4039339655778012
玉東町,43364,5045.0,26.0,0.5153617443012884,0.2880806625855239
南関町,43367,8979.0,147.0,1.6371533578349484,0.6152972358954941
長洲町,43368,15372.0,592.0,3.8511579495186057,1.0304929492587682
和水町,43369,9342.0,39.0,0.4174694926140013,0.3289766159864852
大津町,43403,35187.0,383.0,1.0884701736436753,0.3489786770826663
菊陽町,43404,43337.0,389.0,0.8976163555391468,0.4929241532835108
南小国町,43423,3750.0,71.0,1.893333333333333,0.7450891849175886
小国町,43424,6590.0,41.0,0.622154779969651,0.3554652786593881
産山村,43425,1382.0,27.0,1.9536903039073803,0.933997509339975
高森町,43428,5789.0,62.0,1.0709967179132838,0.5955926146515783
西原村,43432,6426.0,87.0,1.353874883286648,0.3828032979976443
南阿蘇村,43433,9836.0,93.0,0.945506303375356,0.2088205813564985
御船町,43441,16303.0,71.0,0.4355026682205729,0.1788908765652951
嘉島町,43442,9547.0,104.0,1.089347438986069,0.3918856615952051
益城町,43443,32510.0,133.0,0.4091048908028299,0.1744399559309584
甲佐町,43444,10132.0,59.0,0.5823134622976708,0.2414810839817547
山都町,43447,13503.0,103.0,0.7627934533066726,0.306224603969142
氷川町,43468,11094.0,155.0,1.3971516134847666,0.1337003539127015
芦北町,43482,15681.0,31.0,0.1976914737580511,0.1708428246013667
津奈木町,43484,4254.0,7.0,0.1645510108133521,0.1777953378111418
錦町,43501,10288.0,49.0,0.4762830482115086,0.1715575620767494
多良木町,43505,9076.0,60.0,0.6610841780520054,0.2274019329164297
湯前町,43506,3627.0,5.0,0.1378549765646539,0.1371428571428571
水上村,43507,2033.0,7.0,0.3443187407771766,0.2494802494802495
相良村,43510,4070.0,15.0,0.3685503685503685,0.2229428455614106
五木村,43511,931.0,3.0,0.322234156820623,0.1659751037344398
山江村,43512,3238.0,5.0,0.1544163063619518,0.1358326541700625
球磨村,43513,2433.0,1.0,0.0411015207562679,0.0706048481995763
あさぎり町,43514,14676.0,203.0,1.3832106841101115,0.865488640461594
苓北町,43531,7114.0,64.0,0.8996345234748383,0.6855905701226847
大分県,44000,1123852.0,10168.0,0.9047454647053172,0.7388872313165832
大分市,44201,475614.0,2661.0,0.5594873153439553,0.5245795137673119
別府市,44202,115321.0,2431.0,2.1080288932631523,2.9126291023647166
中津市,44203,82863.0,1329.0,1.60385214148655,0.5064522250687921
日田市,44204,62657.0,412.0,0.657548238824074,0.4383986467437271
佐伯市,44205,66851.0,305.0,0.4562385005459903,0.2780990500448337
臼杵市,44206,36158.0,313.0,0.8656452237402511,0.4798765342786177
津久見市,44207,16100.0,34.0,0.2111801242236025,0.5673545212632424
竹田市,44208,20332.0,239.0,1.1754869171748967,0.6059861605863326
豊後高田市,44209,22112.0,615.0,2.7812952243125904,0.9913829164226552
杵築市,44210,27999.0,162.0,0.5785920925747349,0.3054577190412368
宇佐市,44211,52771.0,586.0,1.110458395709765,0.4592597613882863
豊後大野市,44212,33695.0,209.0,0.6202700697432854,0.311771266348981
由布市,44213,32772.0,324.0,0.9886488465763456,0.3659731427583425
国東市,44214,26232.0,238.0,0.9072888075632816,0.4374726579588776
姫島村,44322,1725.0,3.0,0.1739130434782608,
日出町,44341,27723.0,121.0,0.4364607005013887,0.6519967400162999
九重町,44461,8541.0,86.0,1.0069078562229248,0.3646483063045773
玖珠町,44462,14386.0,100.0,0.6951202558042541,0.422188342910754
宮崎県,45000,1069576.0,6474.0,0.6052865808507296,0.3349092212788035
宮崎市,45201,401339.0,2109.0,0.5254909191481516,0.3265240911371675
都城市,45202,160640.0,1396.0,0.8690239043824701,0.362024032735463
延岡市,45203,118394.0,445.0,0.3758636417386016,0.1997225229071061
日南市,45204,50848.0,401.0,0.7886249213341724,0.643103537936175
小林市,45205,43670.0,487.0,1.1151820471719718,0.3977625854568055
日向市,45206,59629.0,348.0,0.5836086467993762,0.3511380352087057
串間市,45207,16822.0,73.0,0.4339555344192129,0.4498117635554686
西都市,45208,28610.0,88.0,0.3075847605732261,0.2207640890415159
えびの市,45209,17638.0,133.0,0.7540537475904298,1.1709710265666944
三股町,45341,25591.0,153.0,0.5978664374194053,0.2580645161290322
高原町,45361,8639.0,20.0,0.231508276420882,0.12
国富町,45382,18398.0,130.0,0.7065985433199261,0.1673920321392701
綾町,45383,6934.0,17.0,0.2451687337755985,0.1245847176079734
高鍋町,45401,19922.0,58.0,0.2911354281698625,0.1748493075047163
新富町,45402,16564.0,154.0,0.9297271190533688,0.2321468052177757
西米良村,45403,1000.0,1.0,0.1,0.08058017727639
木城町,45404,4895.0,6.0,0.1225740551583248,0.1158972377824995
川南町,45405,15194.0,237.0,1.5598262472028432,0.5702863190075842
都農町,45406,9906.0,61.0,0.6157884110640016,0.1077489449582472
門川町,45421,17379.0,95.0,0.5466367454974395,0.2439800572822743
諸塚村,45429,1486.0,2.0,0.1345895020188425,0.2656748140276302
椎葉村,45430,2503.0,4.0,0.1598082301238513,0.2263906856403622
美郷町,45431,4826.0,12.0,0.2486531288852051,0.2400768245838668
高千穂町,45441,11642.0,32.0,0.2748668613640268,0.1165925817969831
日之影町,45442,3635.0,3.0,0.0825309491059147,0.0672193591754425
五ヶ瀬町,45443,3472.0,9.0,0.2592165898617511,0.1807092839394624
鹿児島県,46000,1588256.0,10037.0,0.6319510204903995,0.3217597503753863
鹿児島市,46201,593128.0,2432.0,0.410029538312135,0.2928136853259739
鹿屋市,46203,101096.0,541.0,0.535134921262958,0.4311411439992386
枕崎市,46204,20033.0,373.0,1.8619278190984871,1.3368305271173533
阿久根市,46206,19270.0,108.0,0.5604566683964712,0.2289021335406409
出水市,46208,51994.0,763.0,1.467477016578836,0.5052048686647129
指宿市,46210,39011.0,337.0,0.8638589115890389,0.5315794215695108
西之表市,46213,14708.0,77.0,0.5235246124558063,0.2772697775942422
垂水市,46214,13819.0,264.0,1.9104131992184672,0.487012987012987
薩摩川内市,46215,92403.0,472.0,0.5108059262145168,0.2811555493076544
日置市,46216,47153.0,315.0,0.6680380887748394,0.1633150997599464
曽於市,46217,33310.0,362.0,1.0867607325127588,0.1147344534815532
霧島市,46218,123135.0,655.0,0.5319364924676168,0.2690470400903621
いちき串木野市,46219,27490.0,206.0,0.7493634048744998,0.150911893141536
南さつま市,46220,32887.0,217.0,0.6598351932374494,0.1395204630012401
志布志市,46221,29329.0,328.0,1.1183470285383068,0.4177514076406127
奄美市,46222,41390.0,102.0,0.2464363372795361,0.2038117126688493
南九州市,46223,33080.0,369.0,1.115477629987908,0.2687827979009343
伊佐市,46224,24453.0,120.0,0.4907373328425959,0.232050232050232
姶良市,46225,76348.0,351.0,0.45973699376539,0.1697656699060273
三島村,46303,405.0,3.0,0.7407407407407408,
十島村,46304,740.0,9.0,1.2162162162162162,
さつま町,46392,20243.0,403.0,1.990811638591118,0.244721888091584
長島町,46404,9705.0,78.0,0.80370942812983,0.4502476361999099
湧水町,46452,9119.0,88.0,0.965018094089264,0.344976282880552
大崎町,46468,12385.0,303.0,2.446507872426322,0.7879001055223356
東串良町,46482,6237.0,126.0,2.0202020202020203,0.6174654513378418
錦江町,46490,6944.0,69.0,0.9936635944700462,0.5229776343607433
南大隅町,46491,6481.0,23.0,0.3548835056318469,0.3857061826432218
肝付町,46492,14227.0,68.0,0.4779644338230125,0.3438228438228438
中種子町,46501,7539.0,19.0,0.2520228146969094,0.2644894204231831
南種子町,46502,5445.0,13.0,0.2387511478420569,0.1769057574782888
屋久島町,46505,11858.0,101.0,0.8517456569404622,0.5151225255721539
大和村,46523,1364.0,1.0,0.0733137829912023,0.0566572237960339
宇検村,46524,1621.0,4.0,0.2467612584824182,0.10351966873706
瀬戸内町,46525,8546.0,14.0,0.1638193306810203,0.1114036864492607
龍郷町,46527,5817.0,17.0,0.2922468626439746,0.1480750246791707
喜界町,46529,6629.0,38.0,0.573238799215568,0.4529318153996817
徳之島町,46530,10147.0,41.0,0.4040603133931211,0.4052936311000827
天城町,46531,5517.0,30.0,0.5437737901033171,0.4809860213437547
伊仙町,46532,6139.0,24.0,0.3909431503502198,0.2776154295733489
和泊町,46533,6246.0,108.0,1.729106628242075,1.1104863649142536
知名町,46534,5750.0,53.0,0.9217391304347826,0.9256538348516016
与論町,46535,5115.0,12.0,0.2346041055718475,0.2440397972592453
沖縄県,47000,1467480.0,18157.0,1.2372911385504402,0.5493180013469097
那覇市,47201,317625.0,4575.0,1.4403778040141677,0.5424840324857416
宜野湾市,47205,100125.0,1572.0,1.5700374531835208,0.9964319902532416
石垣市,47207,47637.0,473.0,0.992925667023532,0.4731256127189804
浦添市,47208,115690.0,1135.0,0.9810701011323364,0.4268198747632554
名護市,47209,63554.0,529.0,0.8323630298643673,0.4781590875130747
糸満市,47210,61007.0,803.0,1.316242398413297,0.247732030704815
沖縄市,47211,142752.0,1993.0,1.3961275498767092,0.6794677886202581
豊見城市,47212,64612.0,367.0,0.5680059431684517,0.1851172700441836
うるま市,47213,125303.0,1357.0,1.0829748689177434,0.2932150214995854
宮古島市,47214,52931.0,464.0,0.8766129489335173,0.3555026038163685
南城市,47215,44043.0,257.0,0.5835206502735963,0.2263695356909301
国頭村,47301,4517.0,32.0,0.7084348018596414,0.3662297609868928
大宜味村,47302,3092.0,23.0,0.7438551099611902,0.5277864017385905
東村,47303,1598.0,11.0,0.688360450563204,0.5016722408026756
今帰仁村,47306,8894.0,44.0,0.4947155385653249,0.3024738036080803
本部町,47308,12530.0,133.0,1.0614525139664803,0.2595529920692142
恩納村,47311,10869.0,743.0,6.835955469684424,0.9956624605678234
宜野座村,47313,5833.0,43.0,0.7371849819989714,0.4689551678859501
金武町,47314,10806.0,100.0,0.9254118082546734,0.9849990963311044
伊江村,47315,4118.0,26.0,0.6313744536182613,0.3166561114629512
読谷村,47324,41206.0,736.0,1.7861476484007182,0.8193717277486912
嘉手納町,47325,13521.0,97.0,0.7174025589823237,0.7593838142764157
北谷町,47326,28201.0,787.0,2.790681181518386,1.1810446009389672
北中城村,47327,17969.0,383.0,2.131448605932439,2.2694501912105824
中城村,47328,22157.0,329.0,1.4848580584014082,0.6561085972850679
西原町,47329,34984.0,507.0,1.4492339355133774,1.1390438934591267
与那原町,47348,19695.0,109.0,0.5534399593805533,0.4044613310454713
南風原町,47350,40440.0,221.0,0.5464886251236399,0.1787538304392237
渡嘉敷村,47353,718.0,6.0,0.8356545961002786,0.9210526315789472
座間味村,47354,892.0,15.0,1.6816143497757847,0.2312138728323699
粟国村,47355,683.0,2.0,0.2928257686676427,0.4634994206257242
渡名喜村,47356,346.0,2.0,0.5780346820809248,0.2212389380530973
南大東村,47357,1285.0,31.0,2.4124513618677046,1.3869625520110958
北大東村,47358,590.0,5.0,0.847457627118644,0.7518796992481203
伊平屋村,47359,1126.0,8.0,0.7104795737122558,0.7942238267148014
伊是名村,47360,1322.0,23.0,1.739788199697428,0.9439899307740718
久米島町,47361,7192.0,35.0,0.4866518353726363,0.3169386078178189
八重瀬町,47362,30941.0,129.0,0.4169225299764067,0.1911472583486376
多良間村,47375,1058.0,11.0,1.0396975425330812,1.868399675060926
竹富町,47381,3942.0,26.0,0.6595636732623034,0.3368748380409432
与那国町,47382,1676.0,15.0,0.8949880668257757,0.4828002414001207
