統計名：,令和２年国勢調査 人口等基本集計　（主な内容：男女・年齢・配偶関係，世帯の構成，住居の状態，母子・父子世帯，国籍など）,,,,,,,,,,
表番号：,44-1,,,,,,,,,,
表題：,[外国人] 男女，国籍別人口－全国，都道府県，市区町村,,,,,,,,,,
実施年月：,2020年,10月,,,,,,,,,
市区町村時点（年月日）：,-,,,,,,,,,,
,,,,,,,,,,,
NA,欠測値,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,/表章事項 コード,2020_01,2020_01
,,,,,,,,,/表章事項 補助コード,-,-
,,,,,,,,,/表章事項,人口【人】,人口【人】
,,,,,,,,,/国籍 コード,0,1
,,,,,,,,,/国籍 補助コード,-,-
時間軸（年次） コード,時間軸（年次） 補助コード,時間軸（年次）,男女 コード,男女 補助コード,男女,全国，都道府県，市区町村 コード,全国，都道府県，市区町村 補助コード,全国，都道府県，市区町村,/国籍,総数,外国人
2020000000,,2020年,0,,総数,39405,,檮原町,,3307,5
2020000000,,2020年,0,,総数,39410,,日高村,,4812,18
2020000000,,2020年,0,,総数,39411,,津野町,,5291,28
2020000000,,2020年,0,,総数,39412,,四万十町,,15607,84
2020000000,,2020年,0,,総数,39424,,大月町,,4434,19
2020000000,,2020年,0,,総数,39427,,三原村,,1437,13
2020000000,,2020年,0,,総数,39428,,黒潮町,,10262,151
2020000000,,2020年,0,,総数,40000,,福岡県,,5135214,66699
2020000000,,2020年,0,,総数,40100,,北九州市,,939029,10815
2020000000,,2020年,0,,総数,40101,,北九州市門司区,,93842,698
2020000000,,2020年,0,,総数,40103,,北九州市若松区,,80533,1088
2020000000,,2020年,0,,総数,40105,,北九州市戸畑区,,57494,664
2020000000,,2020年,0,,総数,40106,,北九州市小倉北区,,183407,3599
2020000000,,2020年,0,,総数,40107,,北九州市小倉南区,,209028,1431
2020000000,,2020年,0,,総数,40108,,北九州市八幡東区,,64792,701
2020000000,,2020年,0,,総数,40109,,北九州市八幡西区,,249933,2634
2020000000,,2020年,0,,総数,40130,,福岡市,,1612392,31904
2020000000,,2020年,0,,総数,40131,,福岡市東区,,322503,9573
2020000000,,2020年,0,,総数,40132,,福岡市博多区,,252034,6932
2020000000,,2020年,0,,総数,40133,,福岡市中央区,,205501,3842
2020000000,,2020年,0,,総数,40134,,福岡市南区,,265583,5429
2020000000,,2020年,0,,総数,40135,,福岡市西区,,212579,2600
2020000000,,2020年,0,,総数,40136,,福岡市城南区,,132864,1155
2020000000,,2020年,0,,総数,40137,,福岡市早良区,,221328,2373
2020000000,,2020年,0,,総数,40202,,大牟田市,,111281,662
2020000000,,2020年,0,,総数,40203,,久留米市,,303316,2895
2020000000,,2020年,0,,総数,40204,,直方市,,56212,566
2020000000,,2020年,0,,総数,40205,,飯塚市,,126364,1211
2020000000,,2020年,0,,総数,40206,,田川市,,46203,401
2020000000,,2020年,0,,総数,40207,,柳川市,,64475,534
2020000000,,2020年,0,,総数,40210,,八女市,,60608,436
2020000000,,2020年,0,,総数,40211,,筑後市,,48827,495
2020000000,,2020年,0,,総数,40212,,大川市,,32988,218
2020000000,,2020年,0,,総数,40213,,行橋市,,71426,557
2020000000,,2020年,0,,総数,40214,,豊前市,,24391,326
2020000000,,2020年,0,,総数,40215,,中間市,,40362,337
2020000000,,2020年,0,,総数,40216,,小郡市,,59360,869
2020000000,,2020年,0,,総数,40217,,筑紫野市,,103311,533
2020000000,,2020年,0,,総数,40218,,春日市,,111023,766
2020000000,,2020年,0,,総数,40219,,大野城市,,102085,783
2020000000,,2020年,0,,総数,40220,,宗像市,,97095,726
2020000000,,2020年,0,,総数,40221,,太宰府市,,73164,445
2020000000,,2020年,0,,総数,40223,,古賀市,,58786,781
2020000000,,2020年,0,,総数,40224,,福津市,,67033,394
2020000000,,2020年,0,,総数,40225,,うきは市,,27981,241
2020000000,,2020年,0,,総数,40226,,宮若市,,26298,362
2020000000,,2020年,0,,総数,40227,,嘉麻市,,35473,258
2020000000,,2020年,0,,総数,40228,,朝倉市,,50273,658
2020000000,,2020年,0,,総数,40229,,みやま市,,35861,260
2020000000,,2020年,0,,総数,40230,,糸島市,,98877,1160
2020000000,,2020年,0,,総数,40231,,那珂川市,,50112,285
2020000000,,2020年,0,,総数,40341,,宇美町,,37671,486
2020000000,,2020年,0,,総数,40342,,篠栗町,,31209,178
2020000000,,2020年,0,,総数,40343,,志免町,,46377,602
2020000000,,2020年,0,,総数,40344,,須恵町,,28628,255
2020000000,,2020年,0,,総数,40345,,新宮町,,32927,430
2020000000,,2020年,0,,総数,40348,,久山町,,9068,247
2020000000,,2020年,0,,総数,40349,,粕屋町,,48190,614
2020000000,,2020年,0,,総数,40381,,芦屋町,,13545,85
2020000000,,2020年,0,,総数,40382,,水巻町,,28114,418
2020000000,,2020年,0,,総数,40383,,岡垣町,,31007,166
2020000000,,2020年,0,,総数,40384,,遠賀町,,18723,197
2020000000,,2020年,0,,総数,40401,,小竹町,,7151,196
2020000000,,2020年,0,,総数,40402,,鞍手町,,15080,189
2020000000,,2020年,0,,総数,40421,,桂川町,,12878,102
2020000000,,2020年,0,,総数,40447,,筑前町,,29591,225
2020000000,,2020年,0,,総数,40448,,東峰村,,1899,11
2020000000,,2020年,0,,総数,40503,,大刀洗町,,15521,316
2020000000,,2020年,0,,総数,40522,,大木町,,13820,120
2020000000,,2020年,0,,総数,40544,,広川町,,19969,270
2020000000,,2020年,0,,総数,40601,,香春町,,10191,49
2020000000,,2020年,0,,総数,40602,,添田町,,8801,9
2020000000,,2020年,0,,総数,40604,,糸田町,,8407,38
2020000000,,2020年,0,,総数,40605,,川崎町,,15176,99
2020000000,,2020年,0,,総数,40608,,大任町,,5008,9
2020000000,,2020年,0,,総数,40609,,赤村,,2774,3
2020000000,,2020年,0,,総数,40610,,福智町,,21398,121
2020000000,,2020年,0,,総数,40621,,苅田町,,37684,1050
2020000000,,2020年,0,,総数,40625,,みやこ町,,18825,147
2020000000,,2020年,0,,総数,40642,,吉富町,,6536,58
2020000000,,2020年,0,,総数,40646,,上毛町,,7251,34
2020000000,,2020年,0,,総数,40647,,築上町,,17189,97
2020000000,,2020年,0,,総数,41000,,佐賀県,,811442,5940
2020000000,,2020年,0,,総数,41201,,佐賀市,,233301,1425
2020000000,,2020年,0,,総数,41202,,唐津市,,117373,722
2020000000,,2020年,0,,総数,41203,,鳥栖市,,74196,1064
2020000000,,2020年,0,,総数,41204,,多久市,,18295,165
2020000000,,2020年,0,,総数,41205,,伊万里市,,52629,447
2020000000,,2020年,0,,総数,41206,,武雄市,,47914,209
2020000000,,2020年,0,,総数,41207,,鹿島市,,27892,157
2020000000,,2020年,0,,総数,41208,,小城市,,43952,274
2020000000,,2020年,0,,総数,41209,,嬉野市,,25848,157
2020000000,,2020年,0,,総数,41210,,神埼市,,31022,206
2020000000,,2020年,0,,総数,41327,,吉野ヶ里町,,16323,192
2020000000,,2020年,0,,総数,41341,,基山町,,17250,247
2020000000,,2020年,0,,総数,41345,,上峰町,,9286,56
2020000000,,2020年,0,,総数,41346,,みやき町,,25511,171
2020000000,,2020年,0,,総数,41387,,玄海町,,5609,8
2020000000,,2020年,0,,総数,41401,,有田町,,19010,144
2020000000,,2020年,0,,総数,41423,,大町町,,6293,16
2020000000,,2020年,0,,総数,41424,,江北町,,9566,67
2020000000,,2020年,0,,総数,41425,,白石町,,22051,156
2020000000,,2020年,0,,総数,41441,,太良町,,8121,57
2020000000,,2020年,0,,総数,42000,,長崎県,,1312317,8316
2020000000,,2020年,0,,総数,42201,,長崎市,,409118,2601
2020000000,,2020年,0,,総数,42202,,佐世保市,,243223,1611
2020000000,,2020年,0,,総数,42203,,島原市,,43338,361
2020000000,,2020年,0,,総数,42204,,諫早市,,133852,866
2020000000,,2020年,0,,総数,42205,,大村市,,95397,362
2020000000,,2020年,0,,総数,42207,,平戸市,,29365,154
2020000000,,2020年,0,,総数,42208,,松浦市,,21271,233
2020000000,,2020年,0,,総数,42209,,対馬市,,28502,150
2020000000,,2020年,0,,総数,42210,,壱岐市,,24948,79
2020000000,,2020年,0,,総数,42211,,五島市,,34391,128
2020000000,,2020年,0,,総数,42212,,西海市,,26275,458
2020000000,,2020年,0,,総数,42213,,雲仙市,,41096,423
2020000000,,2020年,0,,総数,42214,,南島原市,,42330,259
2020000000,,2020年,0,,総数,42307,,長与町,,40780,162
2020000000,,2020年,0,,総数,42308,,時津町,,29339,201
2020000000,,2020年,0,,総数,42321,,東彼杵町,,7721,42
2020000000,,2020年,0,,総数,42322,,川棚町,,13377,98
2020000000,,2020年,0,,総数,42323,,波佐見町,,14291,29
2020000000,,2020年,0,,総数,42383,,小値賀町,,2288,6
2020000000,,2020年,0,,総数,42391,,佐々町,,13912,48
2020000000,,2020年,0,,総数,42411,,新上五島町,,17503,45
2020000000,,2020年,0,,総数,43000,,熊本県,,1738301,14591
2020000000,,2020年,0,,総数,43100,,熊本市,,738865,5421
2020000000,,2020年,0,,総数,43101,,熊本市中央区,,187502,2168
2020000000,,2020年,0,,総数,43102,,熊本市東区,,189524,1090
2020000000,,2020年,0,,総数,43103,,熊本市西区,,91177,645
2020000000,,2020年,0,,総数,43104,,熊本市南区,,130829,694
2020000000,,2020年,0,,総数,43105,,熊本市北区,,139833,824
2020000000,,2020年,0,,総数,43202,,八代市,,123067,2036
2020000000,,2020年,0,,総数,43203,,人吉市,,31108,175
2020000000,,2020年,0,,総数,43204,,荒尾市,,50832,305
2020000000,,2020年,0,,総数,43205,,水俣市,,23557,66
2020000000,,2020年,0,,総数,43206,,玉名市,,64292,841
2020000000,,2020年,0,,総数,43208,,山鹿市,,49025,354
2020000000,,2020年,0,,総数,43210,,菊池市,,46416,591
2020000000,,2020年,0,,総数,43211,,宇土市,,36122,194
2020000000,,2020年,0,,総数,43212,,上天草市,,24563,95
2020000000,,2020年,0,,総数,43213,,宇城市,,57032,459
2020000000,,2020年,0,,総数,43214,,阿蘇市,,24930,394
2020000000,,2020年,0,,総数,43215,,天草市,,75783,320
2020000000,,2020年,0,,総数,43216,,合志市,,61772,245
2020000000,,2020年,0,,総数,43348,,美里町,,9392,63
2020000000,,2020年,0,,総数,43364,,玉東町,,5045,26
2020000000,,2020年,0,,総数,43367,,南関町,,8979,147
2020000000,,2020年,0,,総数,43368,,長洲町,,15372,592
2020000000,,2020年,0,,総数,43369,,和水町,,9342,39
2020000000,,2020年,0,,総数,43403,,大津町,,35187,383
2020000000,,2020年,0,,総数,43404,,菊陽町,,43337,389
2020000000,,2020年,0,,総数,43423,,南小国町,,3750,71
2020000000,,2020年,0,,総数,43424,,小国町,,6590,41
2020000000,,2020年,0,,総数,43425,,産山村,,1382,27
2020000000,,2020年,0,,総数,43428,,高森町,,5789,62
2020000000,,2020年,0,,総数,43432,,西原村,,6426,87
2020000000,,2020年,0,,総数,43433,,南阿蘇村,,9836,93
2020000000,,2020年,0,,総数,43441,,御船町,,16303,71
2020000000,,2020年,0,,総数,43442,,嘉島町,,9547,104
2020000000,,2020年,0,,総数,43443,,益城町,,32510,133
2020000000,,2020年,0,,総数,43444,,甲佐町,,10132,59
2020000000,,2020年,0,,総数,43447,,山都町,,13503,103
2020000000,,2020年,0,,総数,43468,,氷川町,,11094,155
2020000000,,2020年,0,,総数,43482,,芦北町,,15681,31
2020000000,,2020年,0,,総数,43484,,津奈木町,,4254,7
2020000000,,2020年,0,,総数,43501,,錦町,,10288,49
2020000000,,2020年,0,,総数,43505,,多良木町,,9076,60
2020000000,,2020年,0,,総数,43506,,湯前町,,3627,5
2020000000,,2020年,0,,総数,43507,,水上村,,2033,7
2020000000,,2020年,0,,総数,43510,,相良村,,4070,15
2020000000,,2020年,0,,総数,43511,,五木村,,931,3
2020000000,,2020年,0,,総数,43512,,山江村,,3238,5
2020000000,,2020年,0,,総数,43513,,球磨村,,2433,1
2020000000,,2020年,0,,総数,43514,,あさぎり町,,14676,203
2020000000,,2020年,0,,総数,43531,,苓北町,,7114,64
2020000000,,2020年,0,,総数,44000,,大分県,,1123852,10168
2020000000,,2020年,0,,総数,44201,,大分市,,475614,2661
2020000000,,2020年,0,,総数,44202,,別府市,,115321,2431
2020000000,,2020年,0,,総数,44203,,中津市,,82863,1329
2020000000,,2020年,0,,総数,44204,,日田市,,62657,412
2020000000,,2020年,0,,総数,44205,,佐伯市,,66851,305
2020000000,,2020年,0,,総数,44206,,臼杵市,,36158,313
2020000000,,2020年,0,,総数,44207,,津久見市,,16100,34
2020000000,,2020年,0,,総数,44208,,竹田市,,20332,239
2020000000,,2020年,0,,総数,44209,,豊後高田市,,22112,615
2020000000,,2020年,0,,総数,44210,,杵築市,,27999,162
2020000000,,2020年,0,,総数,44211,,宇佐市,,52771,586
2020000000,,2020年,0,,総数,44212,,豊後大野市,,33695,209
2020000000,,2020年,0,,総数,44213,,由布市,,32772,324
2020000000,,2020年,0,,総数,44214,,国東市,,26232,238
2020000000,,2020年,0,,総数,44322,,姫島村,,1725,3
2020000000,,2020年,0,,総数,44341,,日出町,,27723,121
2020000000,,2020年,0,,総数,44461,,九重町,,8541,86
2020000000,,2020年,0,,総数,44462,,玖珠町,,14386,100
2020000000,,2020年,0,,総数,45000,,宮崎県,,1069576,6474
2020000000,,2020年,0,,総数,45201,,宮崎市,,401339,2109
2020000000,,2020年,0,,総数,45202,,都城市,,160640,1396
2020000000,,2020年,0,,総数,45203,,延岡市,,118394,445
2020000000,,2020年,0,,総数,45204,,日南市,,50848,401
2020000000,,2020年,0,,総数,45205,,小林市,,43670,487
2020000000,,2020年,0,,総数,45206,,日向市,,59629,348
2020000000,,2020年,0,,総数,45207,,串間市,,16822,73
2020000000,,2020年,0,,総数,45208,,西都市,,28610,88
2020000000,,2020年,0,,総数,45209,,えびの市,,17638,133
2020000000,,2020年,0,,総数,45341,,三股町,,25591,153
2020000000,,2020年,0,,総数,45361,,高原町,,8639,20
2020000000,,2020年,0,,総数,45382,,国富町,,18398,130
2020000000,,2020年,0,,総数,45383,,綾町,,6934,17
2020000000,,2020年,0,,総数,45401,,高鍋町,,19922,58
2020000000,,2020年,0,,総数,45402,,新富町,,16564,154
2020000000,,2020年,0,,総数,45403,,西米良村,,1000,1
2020000000,,2020年,0,,総数,45404,,木城町,,4895,6
2020000000,,2020年,0,,総数,45405,,川南町,,15194,237
2020000000,,2020年,0,,総数,45406,,都農町,,9906,61
2020000000,,2020年,0,,総数,45421,,門川町,,17379,95
2020000000,,2020年,0,,総数,45429,,諸塚村,,1486,2
2020000000,,2020年,0,,総数,45430,,椎葉村,,2503,4
2020000000,,2020年,0,,総数,45431,,美郷町,,4826,12
2020000000,,2020年,0,,総数,45441,,高千穂町,,11642,32
2020000000,,2020年,0,,総数,45442,,日之影町,,3635,3
2020000000,,2020年,0,,総数,45443,,五ヶ瀬町,,3472,9
2020000000,,2020年,0,,総数,46000,,鹿児島県,,1588256,10037
2020000000,,2020年,0,,総数,46201,,鹿児島市,,593128,2432
2020000000,,2020年,0,,総数,46203,,鹿屋市,,101096,541
2020000000,,2020年,0,,総数,46204,,枕崎市,,20033,373
2020000000,,2020年,0,,総数,46206,,阿久根市,,19270,108
2020000000,,2020年,0,,総数,46208,,出水市,,51994,763
2020000000,,2020年,0,,総数,46210,,指宿市,,39011,337
2020000000,,2020年,0,,総数,46213,,西之表市,,14708,77
2020000000,,2020年,0,,総数,46214,,垂水市,,13819,264
2020000000,,2020年,0,,総数,46215,,薩摩川内市,,92403,472
2020000000,,2020年,0,,総数,46216,,日置市,,47153,315
2020000000,,2020年,0,,総数,46217,,曽於市,,33310,362
2020000000,,2020年,0,,総数,46218,,霧島市,,123135,655
2020000000,,2020年,0,,総数,46219,,いちき串木野市,,27490,206
2020000000,,2020年,0,,総数,46220,,南さつま市,,32887,217
2020000000,,2020年,0,,総数,46221,,志布志市,,29329,328
2020000000,,2020年,0,,総数,46222,,奄美市,,41390,102
2020000000,,2020年,0,,総数,46223,,南九州市,,33080,369
2020000000,,2020年,0,,総数,46224,,伊佐市,,24453,120
2020000000,,2020年,0,,総数,46225,,姶良市,,76348,351
2020000000,,2020年,0,,総数,46303,,三島村,,405,3
2020000000,,2020年,0,,総数,46304,,十島村,,740,9
2020000000,,2020年,0,,総数,46392,,さつま町,,20243,403
2020000000,,2020年,0,,総数,46404,,長島町,,9705,78
2020000000,,2020年,0,,総数,46452,,湧水町,,9119,88
2020000000,,2020年,0,,総数,46468,,大崎町,,12385,303
2020000000,,2020年,0,,総数,46482,,東串良町,,6237,126
2020000000,,2020年,0,,総数,46490,,錦江町,,6944,69
2020000000,,2020年,0,,総数,46491,,南大隅町,,6481,23
2020000000,,2020年,0,,総数,46492,,肝付町,,14227,68
2020000000,,2020年,0,,総数,46501,,中種子町,,7539,19
2020000000,,2020年,0,,総数,46502,,南種子町,,5445,13
2020000000,,2020年,0,,総数,46505,,屋久島町,,11858,101
2020000000,,2020年,0,,総数,46523,,大和村,,1364,1
2020000000,,2020年,0,,総数,46524,,宇検村,,1621,4
2020000000,,2020年,0,,総数,46525,,瀬戸内町,,8546,14
2020000000,,2020年,0,,総数,46527,,龍郷町,,5817,17
2020000000,,2020年,0,,総数,46529,,喜界町,,6629,38
2020000000,,2020年,0,,総数,46530,,徳之島町,,10147,41
2020000000,,2020年,0,,総数,46531,,天城町,,5517,30
2020000000,,2020年,0,,総数,46532,,伊仙町,,6139,24
2020000000,,2020年,0,,総数,46533,,和泊町,,6246,108
2020000000,,2020年,0,,総数,46534,,知名町,,5750,53
2020000000,,2020年,0,,総数,46535,,与論町,,5115,12
2020000000,,2020年,0,,総数,47000,,沖縄県,,1467480,18157
2020000000,,2020年,0,,総数,47201,,那覇市,,317625,4575
2020000000,,2020年,0,,総数,47205,,宜野湾市,,100125,1572
2020000000,,2020年,0,,総数,47207,,石垣市,,47637,473
2020000000,,2020年,0,,総数,47208,,浦添市,,115690,1135
2020000000,,2020年,0,,総数,47209,,名護市,,63554,529
2020000000,,2020年,0,,総数,47210,,糸満市,,61007,803
2020000000,,2020年,0,,総数,47211,,沖縄市,,142752,1993
2020000000,,2020年,0,,総数,47212,,豊見城市,,64612,367
2020000000,,2020年,0,,総数,47213,,うるま市,,125303,1357
2020000000,,2020年,0,,総数,47214,,宮古島市,,52931,464
2020000000,,2020年,0,,総数,47215,,南城市,,44043,257
2020000000,,2020年,0,,総数,47301,,国頭村,,4517,32
2020000000,,2020年,0,,総数,47302,,大宜味村,,3092,23
2020000000,,2020年,0,,総数,47303,,東村,,1598,11
2020000000,,2020年,0,,総数,47306,,今帰仁村,,8894,44
2020000000,,2020年,0,,総数,47308,,本部町,,12530,133
2020000000,,2020年,0,,総数,47311,,恩納村,,10869,743
2020000000,,2020年,0,,総数,47313,,宜野座村,,5833,43
2020000000,,2020年,0,,総数,47314,,金武町,,10806,100
2020000000,,2020年,0,,総数,47315,,伊江村,,4118,26
2020000000,,2020年,0,,総数,47324,,読谷村,,41206,736
2020000000,,2020年,0,,総数,47325,,嘉手納町,,13521,97
2020000000,,2020年,0,,総数,47326,,北谷町,,28201,787
2020000000,,2020年,0,,総数,47327,,北中城村,,17969,383
2020000000,,2020年,0,,総数,47328,,中城村,,22157,329
2020000000,,2020年,0,,総数,47329,,西原町,,34984,507
2020000000,,2020年,0,,総数,47348,,与那原町,,19695,109
2020000000,,2020年,0,,総数,47350,,南風原町,,40440,221
2020000000,,2020年,0,,総数,47353,,渡嘉敷村,,718,6
2020000000,,2020年,0,,総数,47354,,座間味村,,892,15
2020000000,,2020年,0,,総数,47355,,粟国村,,683,2
2020000000,,2020年,0,,総数,47356,,渡名喜村,,346,2
2020000000,,2020年,0,,総数,47357,,南大東村,,1285,31
2020000000,,2020年,0,,総数,47358,,北大東村,,590,5
2020000000,,2020年,0,,総数,47359,,伊平屋村,,1126,8
2020000000,,2020年,0,,総数,47360,,伊是名村,,1322,23
2020000000,,2020年,0,,総数,47361,,久米島町,,7192,35
2020000000,,2020年,0,,総数,47362,,八重瀬町,,30941,129
2020000000,,2020年,0,,総数,47375,,多良間村,,1058,11
2020000000,,2020年,0,,総数,47381,,竹富町,,3942,26
2020000000,,2020年,0,,総数,47382,,与那国町,,1676,15
